"","Date","cuts","Day","Weekend","Workday","Location","CounterID","Holiday","Likely.abnormal","OPM.Closure","Other.events","Total","PedIN","PedOUT","BikeIN","BikeOUT","PedTOTAL","BikeTOTAL","TotalOUT","TotalIN"
"2324",2011-11-27,"[0.417,0.667)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",962,185,184,364,229,369,593,413,549
"2325",2011-12-25,"[0.417,0.667)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",294,99,81,68,46,180,114,127,167
"2326",2012-01-01,"[0.417,0.667)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",893,162,179,291,261,341,552,440,453
"2327",2012-11-18,"[0.417,0.667)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",558,91,72,219,176,163,395,248,310
"2328",2012-11-25,"[0.417,0.667)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",370,87,58,137,88,145,225,146,224
"2329",2012-12-23,"[0.417,0.667)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",374,79,45,146,104,124,250,149,225
"2330",2012-12-30,"[0.417,0.667)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",158,65,22,48,23,87,71,45,113
"2331",2010-12-26,"[0.667,0.792)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",19,10,4,4,1,14,5,5,14
"2332",2011-01-02,"[0.667,0.792)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",73,38,21,8,6,59,14,27,46
"2333",2011-11-20,"[0.667,0.792)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",392,72,97,128,95,169,223,192,200
"2334",2011-11-27,"[0.667,0.792)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",591,118,85,209,179,203,388,264,327
"2335",2011-12-25,"[0.667,0.792)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",139,38,32,38,31,70,69,63,76
"2336",2012-01-01,"[0.667,0.792)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",123,23,31,41,28,54,69,59,64
"2337",2012-11-18,"[0.667,0.792)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",128,30,24,42,32,54,74,56,72
"2338",2012-11-25,"[0.667,0.792)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",108,36,26,25,21,62,46,47,61
"2339",2012-12-23,"[0.667,0.792)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",75,18,18,22,17,36,39,35,40
"2340",2012-12-30,"[0.667,0.792)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",42,14,4,14,10,18,24,14,28
"2341",2010-12-26,"[0.792,1)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",2,1,1,0,0,2,0,1,1
"2342",2011-01-02,"[0.792,1)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",15,7,7,0,1,14,1,8,7
"2343",2011-11-20,"[0.792,1)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",36,8,5,12,11,13,23,16,20
"2344",2011-11-27,"[0.792,1)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",18,7,5,2,4,12,6,9,9
"2345",2011-12-25,"[0.792,1)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",5,2,1,1,1,3,2,2,3
"2346",2012-01-01,"[0.792,1)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",3,1,2,0,0,3,0,2,1
"2347",2012-11-18,"[0.792,1)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",14,3,3,5,3,6,8,6,8
"2348",2012-11-25,"[0.792,1)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",5,3,0,0,2,3,2,2,3
"2349",2012-12-23,"[0.792,1)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",11,4,5,2,0,9,2,5,6
"2350",2012-12-30,"[0.792,1)","Sunday",TRUE,FALSE,"East_Falls_Church",5,FALSE,TRUE,"","",3,1,1,1,0,2,1,1,2
"2351",2011-11-25,"[0,0.292)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",6,1,1,2,2,2,4,3,3
"2352",2011-12-30,"[0,0.292)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",6,0,0,2,4,0,6,4,2
"2353",2012-11-23,"[0,0.292)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",16,3,1,12,0,4,12,1,15
"2354",2012-12-28,"[0,0.292)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",25,9,6,7,3,15,10,9,16
"2355",2011-11-25,"[0.292,0.417)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",86,28,18,32,8,46,40,26,60
"2356",2011-12-30,"[0.292,0.417)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",95,32,15,37,11,47,48,26,69
"2357",2012-11-23,"[0.292,0.417)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",119,37,21,39,22,58,61,43,76
"2358",2012-12-28,"[0.292,0.417)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",101,35,15,39,12,50,51,27,74
"2359",2011-11-25,"[0.417,0.667)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",669,130,149,187,203,279,390,352,317
"2360",2011-12-30,"[0.417,0.667)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",380,101,108,100,71,209,171,179,201
"2361",2012-11-23,"[0.417,0.667)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",637,82,53,292,210,135,502,263,374
"2362",2012-12-28,"[0.417,0.667)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",251,69,47,74,61,116,135,108,143
"2363",2011-11-25,"[0.667,0.792)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",416,63,77,134,142,140,276,219,197
"2364",2011-12-30,"[0.667,0.792)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",269,60,71,71,67,131,138,138,131
"2365",2012-11-23,"[0.667,0.792)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",177,22,22,65,68,44,133,90,87
"2366",2012-12-28,"[0.667,0.792)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",109,21,22,26,40,43,66,62,47
"2367",2011-11-25,"[0.792,1)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",18,3,4,2,9,7,11,13,5
"2368",2011-12-30,"[0.792,1)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",45,12,14,6,13,26,19,27,18
"2369",2012-11-23,"[0.792,1)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",13,2,4,6,1,6,7,5,8
"2370",2012-12-28,"[0.792,1)","Friday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",24,3,7,9,5,10,14,12,12
"2371",2010-12-27,"[0,0.292)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",4,2,1,1,0,3,1,1,3
"2372",2011-11-21,"[0,0.292)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",7,2,0,4,1,2,5,1,6
"2373",2012-11-19,"[0,0.292)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",70,10,4,50,6,14,56,10,60
"2374",2012-12-24,"[0,0.292)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",11,5,2,2,2,7,4,4,7
"2375",2012-12-31,"[0,0.292)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",18,1,0,14,3,1,17,3,15
"2376",2010-12-27,"[0.292,0.417)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",20,12,4,4,0,16,4,4,16
"2377",2011-11-21,"[0.292,0.417)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",198,54,25,108,11,79,119,36,162
"2378",2012-11-19,"[0.292,0.417)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",249,52,19,143,35,71,178,54,195
"2379",2012-12-24,"[0.292,0.417)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",95,43,30,14,8,73,22,38,57
"2380",2012-12-31,"[0.292,0.417)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",102,38,16,40,8,54,48,24,78
"2381",2010-12-27,"[0.417,0.667)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",47,28,11,5,3,39,8,14,33
"2382",2011-11-21,"[0.417,0.667)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",182,45,44,52,41,89,93,85,97
"2383",2012-11-19,"[0.417,0.667)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",193,39,28,75,51,67,126,79,114
"2384",2012-12-24,"[0.417,0.667)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",169,54,40,41,34,94,75,74,95
"2385",2012-12-31,"[0.417,0.667)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",250,60,36,100,54,96,154,90,160
"2386",2010-12-27,"[0.667,0.792)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",22,10,3,4,5,13,9,8,14
"2387",2011-11-21,"[0.667,0.792)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",136,26,44,22,44,70,66,88,48
"2388",2012-11-19,"[0.667,0.792)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",273,30,40,49,154,70,203,194,79
"2389",2012-12-24,"[0.667,0.792)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",13,3,2,5,3,5,8,5,8
"2390",2012-12-31,"[0.667,0.792)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",113,22,17,29,45,39,74,62,51
"2391",2010-12-27,"[0.792,1)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",6,2,2,1,1,4,2,3,3
"2392",2011-11-21,"[0.792,1)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",122,10,41,9,62,51,71,103,19
"2393",2012-11-19,"[0.792,1)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",82,13,20,14,35,33,49,55,27
"2394",2012-12-24,"[0.792,1)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",5,1,2,2,0,3,2,2,3
"2395",2012-12-31,"[0.792,1)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",15,5,5,3,2,10,5,7,8
"2396",2010-12-30,"[0,0.292)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",12,0,1,9,2,1,11,3,9
"2397",2011-12-29,"[0,0.292)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",3,1,0,2,0,1,2,0,3
"2398",2012-12-27,"[0,0.292)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",11,5,3,1,2,8,3,5,6
"2399",2010-12-30,"[0.292,0.417)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",81,30,10,32,9,40,41,19,62
"2400",2011-12-29,"[0.292,0.417)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",84,28,12,36,8,40,44,20,64
"2401",2012-12-27,"[0.292,0.417)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",71,36,10,18,7,46,25,17,54
"2402",2010-12-30,"[0.417,0.667)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",200,55,39,64,42,94,106,81,119
"2403",2011-12-29,"[0.417,0.667)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",237,59,62,78,38,121,116,100,137
"2404",2012-12-27,"[0.417,0.667)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",120,51,27,27,15,78,42,42,78
"2405",2010-12-30,"[0.667,0.792)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",142,27,32,55,28,59,83,60,82
"2406",2011-12-29,"[0.667,0.792)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",150,35,45,25,45,80,70,90,60
"2407",2012-12-27,"[0.667,0.792)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",64,15,15,12,22,30,34,37,27
"2408",2010-12-30,"[0.792,1)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",22,10,7,4,1,17,5,8,14
"2409",2011-12-29,"[0.792,1)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",58,5,22,6,25,27,31,47,11
"2410",2012-12-27,"[0.792,1)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",20,4,8,3,5,12,8,13,7
"2411",2010-12-28,"[0,0.292)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",6,1,0,4,1,1,5,1,5
"2412",2011-11-22,"[0,0.292)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",8,1,0,4,3,1,7,3,5
"2413",2011-12-27,"[0,0.292)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",5,1,0,4,0,1,4,0,5
"2414",2012-11-20,"[0,0.292)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",91,19,13,43,16,32,59,29,62
"2415",2010-12-28,"[0.292,0.417)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",62,30,7,18,7,37,25,14,48
"2416",2011-11-22,"[0.292,0.417)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",112,35,19,51,7,54,58,26,86
"2417",2011-12-27,"[0.292,0.417)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",84,27,16,32,9,43,41,25,59
"2418",2012-11-20,"[0.292,0.417)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",222,45,15,129,33,60,162,48,174
"2419",2010-12-28,"[0.417,0.667)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",157,66,58,24,9,124,33,67,90
"2420",2011-11-22,"[0.417,0.667)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",73,26,23,14,10,49,24,33,40
"2421",2011-12-27,"[0.417,0.667)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",88,29,30,20,9,59,29,39,49
"2422",2012-11-20,"[0.417,0.667)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",231,41,47,75,68,88,143,115,116
"2423",2010-12-28,"[0.667,0.792)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",75,23,17,17,18,40,35,35,40
"2424",2011-11-22,"[0.667,0.792)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",56,10,13,9,24,23,33,37,19
"2425",2011-12-27,"[0.667,0.792)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",34,9,6,6,13,15,19,19,15
"2426",2012-11-20,"[0.667,0.792)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",248,25,33,43,147,58,190,180,68
"2427",2010-12-28,"[0.792,1)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",17,5,7,5,0,12,5,7,10
"2428",2011-11-22,"[0.792,1)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",70,11,19,12,28,30,40,47,23
"2429",2011-12-27,"[0.792,1)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",41,8,9,3,21,17,24,30,11
"2430",2012-11-20,"[0.792,1)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",78,9,15,15,39,24,54,54,24
"2431",2010-12-29,"[0,0.292)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",19,2,5,12,0,7,12,5,14
"2432",2011-11-23,"[0,0.292)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",7,1,2,4,0,3,4,2,5
"2433",2011-12-28,"[0,0.292)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",8,4,1,3,0,5,3,1,7
"2434",2012-11-21,"[0,0.292)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",78,14,14,40,10,28,50,24,54
"2435",2012-12-26,"[0,0.292)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",8,2,1,5,0,3,5,1,7
"2436",2010-12-29,"[0.292,0.417)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",84,29,18,30,7,47,37,25,59
"2437",2011-11-23,"[0.292,0.417)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",127,36,15,59,17,51,76,32,95
"2438",2011-12-28,"[0.292,0.417)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",96,26,21,44,5,47,49,26,70
"2439",2012-11-21,"[0.292,0.417)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",242,52,29,128,33,81,161,62,180
"2440",2012-12-26,"[0.292,0.417)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",24,9,3,9,3,12,12,6,18
"2441",2010-12-29,"[0.417,0.667)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",187,49,29,78,31,78,109,60,127
"2442",2011-11-23,"[0.417,0.667)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",157,48,39,39,31,87,70,70,87
"2443",2011-12-28,"[0.417,0.667)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",213,81,43,62,27,124,89,70,143
"2444",2012-11-21,"[0.417,0.667)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",374,49,39,157,129,88,286,168,206
"2445",2012-12-26,"[0.417,0.667)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",8,4,2,1,1,6,2,3,5
"2446",2010-12-29,"[0.667,0.792)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",94,18,18,34,24,36,58,42,52
"2447",2011-11-23,"[0.667,0.792)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",152,27,38,21,66,65,87,104,48
"2448",2011-12-28,"[0.667,0.792)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",151,45,46,31,29,91,60,75,76
"2449",2012-11-21,"[0.667,0.792)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",212,24,25,69,94,49,163,119,93
"2450",2012-12-26,"[0.667,0.792)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",8,3,1,3,1,4,4,2,6
"2451",2010-12-29,"[0.792,1)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",27,6,11,5,5,17,10,16,11
"2452",2011-11-23,"[0.792,1)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",28,5,6,3,14,11,17,20,8
"2453",2011-12-28,"[0.792,1)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",59,11,15,7,26,26,33,41,18
"2454",2012-11-21,"[0.792,1)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",32,6,4,16,6,10,22,10,22
"2455",2012-12-26,"[0.792,1)","Wednesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,TRUE,"","",2,1,0,1,0,1,1,0,2
"2456",2010-12-25,"[0,0.292)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",4,4,0,0,0,4,0,0,4
"2457",2011-01-01,"[0,0.292)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",3,2,0,1,0,2,1,0,3
"2458",2011-11-19,"[0,0.292)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",11,3,4,1,3,7,4,7,4
"2459",2011-11-26,"[0,0.292)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",3,1,0,0,2,1,2,2,1
"2460",2011-12-24,"[0,0.292)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",4,2,1,1,0,3,1,1,3
"2461",2011-12-31,"[0,0.292)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",7,3,2,1,1,5,2,3,4
"2462",2012-11-17,"[0,0.292)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",19,7,6,1,5,13,6,11,8
"2463",2012-11-24,"[0,0.292)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",9,0,6,1,2,6,3,8,1
"2464",2012-12-22,"[0,0.292)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",16,9,6,0,1,15,1,7,9
"2465",2012-12-29,"[0,0.292)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",12,8,3,0,1,11,1,4,8
"2466",2013-11-23,"[0,0.292)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",21,8,7,3,3,15,6,10,11
"2467",2013-11-30,"[0,0.292)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",8,5,3,0,0,8,0,3,5
"2468",2013-12-21,"[0,0.292)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",15,7,5,0,3,12,3,8,7
"2469",2013-12-28,"[0,0.292)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",12,11,0,0,1,11,1,1,11
"2470",2010-12-25,"[0.292,0.417)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",33,13,14,3,3,27,6,17,16
"2471",2011-01-01,"[0.292,0.417)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",42,17,15,7,3,32,10,18,24
"2472",2011-11-19,"[0.292,0.417)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",152,48,59,14,31,107,45,90,62
"2473",2011-11-26,"[0.292,0.417)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",92,42,27,12,11,69,23,38,54
"2474",2011-12-24,"[0.292,0.417)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",81,25,35,11,10,60,21,45,36
"2475",2011-12-31,"[0.292,0.417)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",82,33,30,10,9,63,19,39,43
"2476",2012-11-17,"[0.292,0.417)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",182,72,56,30,24,128,54,80,102
"2477",2012-11-24,"[0.292,0.417)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",133,47,56,17,13,103,30,69,64
"2478",2012-12-22,"[0.292,0.417)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",75,31,27,7,10,58,17,37,38
"2479",2012-12-29,"[0.292,0.417)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",70,25,31,7,7,56,14,38,32
"2480",2013-11-23,"[0.292,0.417)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",205,67,70,39,29,137,68,99,106
"2481",2013-11-30,"[0.292,0.417)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",132,45,62,12,13,107,25,75,57
"2482",2013-12-21,"[0.292,0.417)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",198,52,50,55,41,102,96,91,107
"2483",2013-12-28,"[0.292,0.417)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",131,39,49,24,19,88,43,68,63
"2484",2010-12-25,"[0.417,0.667)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",161,59,70,18,14,129,32,84,77
"2485",2011-01-01,"[0.417,0.667)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",509,103,122,154,130,225,284,252,257
"2486",2011-11-19,"[0.417,0.667)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",587,135,161,152,139,296,291,300,287
"2487",2011-11-26,"[0.417,0.667)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",721,145,112,239,225,257,464,337,384
"2488",2011-12-24,"[0.417,0.667)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",347,101,109,68,69,210,137,178,169
"2489",2011-12-31,"[0.417,0.667)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",829,219,144,271,195,363,466,339,490
"2490",2012-11-17,"[0.417,0.667)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",709,174,107,236,192,281,428,299,410
"2491",2012-11-24,"[0.417,0.667)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",292,74,63,76,79,137,155,142,150
"2492",2012-12-22,"[0.417,0.667)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",213,71,54,53,35,125,88,89,124
"2493",2012-12-29,"[0.417,0.667)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",151,57,59,15,20,116,35,79,72
"2494",2013-11-23,"[0.417,0.667)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",600,136,115,210,139,251,349,254,346
"2495",2013-11-30,"[0.417,0.667)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",341,79,87,99,76,166,175,163,178
"2496",2013-12-21,"[0.417,0.667)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",937,182,142,350,263,324,613,405,532
"2497",2013-12-28,"[0.417,0.667)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",692,144,123,223,202,267,425,325,367
"2498",2010-12-25,"[0.667,0.792)","Saturday",TRUE,FALSE,"BonAir_Custis",6,FALSE,TRUE,"","",27,10,9,3,5,19,8,14,13
